pH,TDS_mg_L,Turbidity_NTU,Hardness_mg_L,Nitrates_mg_L,Fluoride_mg_L,Iron_mg_L,Total_Coliform_MPN,Ecoli_MPN,Lead_ppb,Arsenic_ppb,potable_label
6.841194657,252.8138902,0.124197358,397.7698878,42.08426621,1.520412738,0.484219924,19.28636192,,19.46232894,0,0
7.20121044,383.961084,0,448.1442206,13.42764208,0.922298755,0,0,20.38025064,19.78038008,20.91613364,1
6.177340667,268.1634445,,464.5300434,20.49709486,1.285898354,3.355573295,,0,8.379976829,95.30010689,0
7.026165627,2198.417698,5.30634741,,35.81374625,0.019246348,0.625850467,159.6283851,0,20.3224608,4.780737624,0
6.638909798,,8.059349181,361.3746066,20.241147,0,1.461378031,161.7461669,16.32073584,24.62071045,18.26606662,0
,,4.194612249,534.6131263,17.49793903,1.567859605,3.214775983,61.15496585,84.37061696,5.593119991,33.19191857,0
8.861620975,631.2895666,2.493310805,35.83673499,0,0.40782168,1.419824637,86.82763172,0,14.24758338,24.76458458,0
6.842228576,578.5905419,3.651809029,212.3942991,16.45960435,0,1.976187145,0,43.37500173,23.27300333,0,0
7.686779025,438.9200946,0,332.7993738,20.81396881,1.055499455,0,56.14387274,0,17.87464402,3.685744696,0
6.325564064,640.8083056,0.591465508,134.5162567,17.27710146,2.830749208,1.579322662,0,0,10.38605972,32.66502725,0
7.71336557,1594.127182,1.863567072,246.1819443,13.74173356,0.479563733,0.555233876,0,0,12.42422942,0,0
,60.44035377,0,179.4308727,27.26500283,,0,0,38.44963855,11.56854492,5.454163727,1
7.899585204,472.8039735,2.469196531,0,,0.587370779,3.025108909,0,30.35725366,12.93245802,0,0
6.852398486,,0,120.9560132,0,1.649884642,0,,10.43094925,14.04039532,0,1
7.663323523,503.5149006,0.238656557,205.0386445,37.14797997,0,2.659651177,8.015656118,0,7.56041244,,0
6.256670914,975.1373934,0,147.7308654,25.18397035,,0,21.93057532,0,19.82886002,9.623554946,1
9.211993295,65.06157125,0.593342277,237.2152008,40.14323066,0.643409828,0.134433254,113.2244032,55.65769102,37.72831811,0,0
6.733390006,635.1399453,0,281.4899887,0,1.487802847,1.021315896,85.78571564,116.014565,13.10349912,73.90832415,0
7.373181802,390.3854783,0,324.121253,17.44839255,0.708639606,0.719489762,0,0,16.62988831,0,0
7.446722582,0,0.705289696,361.3305827,17.9351574,2.208659881,0,187.1387217,40.91526404,0.089960121,31.756983,0
6.792606837,130.1378068,0,195.0028687,0,1.455348071,0.659457424,19.52710647,0,17.72472945,41.65019401,1
6.391429151,271.5381234,5.000645825,232.5751661,94.16223768,0,0,137.9272437,0,0,48.18777489,0
7.048715276,,0.504245823,0,,0.188477859,,61.43770094,15.7256512,0.13480325,40.16550608,1
6.796929253,146.2517934,0,,33.73538619,0.054781166,0.970460253,93.40641132,0,4.111349844,2.065142406,1
6.142377004,522.3615755,5.833264775,107.5340045,25.36676599,0.90779102,0.236320877,53.51529145,20.2733723,0,33.85738537,0
9.066346145,371.7705469,2.125535973,465.8810556,39.89197435,0,0.810974082,136.026602,0,0,0,0
6.446203949,535.1761619,2.613784388,551.1255507,0,0.59803001,0.537556152,86.31032861,0,1.704717133,10.67035316,0
7.303997768,1082.958605,0,46.76276217,0,0.672912481,5.549226713,34.42063976,41.35374431,0,17.78481493,0
6.634852393,341.449526,0,,16.360208,0.865349882,0,0,0,10.56080607,22.89346102,1
5.149313255,650.3852455,5.004380012,197.6421592,4.871972397,1.064550567,0.102746834,0,41.24862649,0,38.75314209,0
6.979394859,459.780588,5.617779673,483.4256696,19.01545138,1.563252566,0.36184395,41.01032868,0.639565815,0,0.71462954,0
7.707518995,405.5823109,1.623533004,712.3385587,0,1.975613383,0.939704357,184.7170849,79.74675834,10.18246817,29.53604232,0
7.255710401,255.8604511,2.553162733,80.75774465,40.30272465,0.622554847,0,71.13235638,3.129274218,0,18.08483577,1
7.923896279,127.5316941,3.147851745,256.253266,6.566083964,1.551585268,,7.637732492,77.4709792,0,,0
7.297796122,500.2470194,0.521470352,148.5929677,17.76420905,0,1.087901523,0,0,13.04172671,6.829699941,0
8.5104699,250.9377887,5.23841384,122.3798882,34.67712256,0.209539391,0.042980874,3.381199327,54.96115254,0,40.77465607,0
,395.7256338,1.374248438,,21.90677485,0.855062694,0.802223592,159.893895,101.3407077,5.750648669,68.52340047,0
8.173739005,71.43612,0.46357504,350.1447876,5.661630005,0.10024848,1.012120909,82.40495543,21.20718388,8.585794109,8.489584159,0
6.991572078,522.9041728,2.351294897,296.1059343,13.35453015,1.861951617,1.639167523,89.13489422,98.23000851,,51.20371456,0
,659.4280257,2.036292479,257.2891992,0,0,0,0,83.58126348,18.02824881,24.93102689,0
,460.7125218,0,278.2775409,39.03750219,0.821790306,0.041224592,59.8245871,0,0,4.632000086,0
9.00410309,32.95905903,0.92993369,110.9815739,10.40494427,0.935656787,0,0,21.64778073,1.015118451,,1
6.718037622,111.1006233,1.162322993,401.4208181,30.68960173,1.263319914,0,84.31236827,51.45861941,13.15158715,2.84100051,0
7.021274431,0,0.172241344,246.9247907,0,0,0,0,0,0,14.72862166,1
9.197468435,536.9766162,,0,0,0.399910477,0.884274094,33.06490523,0,29.98549347,,0
6.474098591,541.8615779,3.449600508,34.72858779,43.71161578,1.278572437,0.010300521,36.93664751,97.75568105,0,62.91500423,0
8.148431917,367.8134786,5.960843981,167.4583225,18.99537312,,1.272596007,0,6.723382467,2.735828927,59.15826534,0
6.798311601,1336.093847,1.062357629,407.7835778,13.18446638,1.719027666,1.426715126,27.4885609,87.76391279,0,0,0
7.803415071,501.8602183,0,65.29577096,27.09979923,1.51040078,1.285754136,54.70017553,3.324049817,3.43574196,0,0
7.372675435,181.9495949,12.1626127,353.0613682,32.0561697,0.25537429,0.767525715,268.0773407,113.2227336,23.96568793,42.29077259,0
6.646245996,568.4966465,2.077163039,256.9576673,32.46613874,1.508564251,6.229199545,93.78974823,45.75284938,8.386401114,54.8333527,0
,55.40108736,2.854549761,124.6508362,14.46029254,1.688883706,0.513288213,36.88980726,0,5.320332758,,1
8.767014712,946.6001502,0,391.6899469,5.270619413,0,0.538727448,232.3699859,127.7335205,2.067301969,14.81390433,0
4.719318504,610.3438442,1.682379632,278.3736715,27.81347382,0.526516887,0.79399474,143.383136,32.03284869,0,12.79309834,0
5.607686505,236.0061002,2.703788071,359.6009774,24.5679093,0.198561937,0.449457099,0,8.001282606,0,0.946032182,0
7.327771436,397.1215197,2.503610026,469.7589958,26.00760683,0.705613615,0,0,0,13.54846237,17.79315697,0
,140.7458477,1.100041372,174.0105073,0,0.060066773,0,,29.81142209,5.07723883,10.95171063,1
6.034066704,112.0373895,1.592540905,219.7115195,52.02234971,0.457914292,0,28.15237462,27.2303699,4.023397261,23.15865608,0
8.932703057,602.6548791,,82.85123282,19.65358789,0.131947595,0.553851398,0,0,0,22.69719599,1
5.264103148,1431.401282,0.675882038,64.06213672,25.57845261,0,2.581682289,110.2350004,0,0,16.2697017,0
6.914337064,293.7185844,0,0,42.26369644,0.924621356,0.457661079,12.4660711,0,18.40249801,20.51971664,1
6.426923912,196.3297278,2.592842365,301.611579,43.16668259,0.828947011,1.32145409,51.88480216,0,18.36568481,8.871971226,0
7.417001255,374.609792,1.252870936,0,28.07290331,0.197722262,0.605999069,0,3.317402592,5.289501971,27.76361318,1
9.122411942,694.1033543,0.354555345,180.4344791,38.52574863,1.986139802,,0,2.177955546,0.99529892,26.04733581,0
5.467124711,624.045127,2.147587865,316.3801983,28.51482593,1.329872726,0.660504976,59.27407161,0,9.332680166,57.4694625,0
7.934685552,817.4271483,7.412303835,513.9935115,20.02165736,0,0.903740457,107.9006483,47.8798129,4.502701712,0,0
5.646854462,129.9009941,1.753487924,394.3060404,19.65030768,2.249092373,0.627485458,84.56931635,0,3.676860423,28.06747298,0
7.898937618,777.7390454,2.209453737,178.2026376,6.197284072,0,0,46.15082362,20.4565181,31.50893871,45.62422382,0
6.885115402,720.3660744,0.305912458,158.8767326,13.26150677,0,1.123285821,53.95832492,90.05539778,14.40945331,0,0
8.313849923,644.7888903,8.976122243,,21.53486856,0.911247373,0.310842863,0,84.64473492,0,0,0
,616.1281209,0,105.2179489,26.35660641,0.769655523,0.323173961,198.1717704,40.81841695,4.46378758,23.7395446,0
6.866707763,605.1900353,3.473703902,574.2916785,37.5327499,1.564496925,0.380913267,25.50664622,1.948328187,13.30752806,11.15006101,0
5.039541388,677.4742682,0,254.7444943,16.10805386,1.438734767,1.313539988,141.4524171,85.84244152,2.052957589,39.2168965,0
5.200907665,369.9766727,0.780633206,280.387,20.74021876,0.667648394,0.886533671,0,0,15.9463531,53.37550894,0
6.379365361,754.0994665,9.764741933,235.3810752,13.98828446,1.996537245,0,171.2089147,0,,15.13786444,0
6.299618143,0,0.94226156,297.8573692,18.1784948,2.057929861,2.282889774,250.1643675,,19.92648157,0,0
6.692827099,1070.015019,4.938414786,388.9618466,10.5131966,2.048335223,0.141395235,35.66158027,6.973927953,17.66685337,20.28193441,0
6.217488671,569.0353387,1.825808923,0,21.30328648,,,,2.964352825,14.67676069,0,1
7.750298233,829.3452948,,172.7684197,41.51163346,0.893065155,0.844387901,0,50.94764143,21.87651779,0,0
6.232400247,586.5715853,0.97551784,506.934408,10.42039393,0.577696911,1.696077264,0,0,29.10271327,24.68290051,0
7.397681385,180.2583339,1.869767539,536.3637517,4.089927935,0.329031729,0.900071876,205.9783139,12.97883373,11.60329387,0,0
5.40456601,132.2857359,0,622.3118025,0,0.962409826,0.697772402,0,0,3.942850854,41.1904503,0
7.193885217,,16.98191525,160.029695,0,0,0.475569881,0,29.89452363,0.668813698,41.92782335,0
7.398546842,594.5992137,0,165.0754599,21.96309689,0.115892817,2.33471332,0,51.27804166,14.61598712,19.69072646,0
8.440892054,529.6056231,0,100.6508396,15.68710288,0,0,0,9.036740112,9.30990368,0,1
5.147140997,948.4910983,0,8.570180819,40.24252412,0,0.819032416,51.39444532,0,6.557254932,37.6849593,0
8.059796623,183.2661683,3.040836488,153.8784185,17.45924009,0.953136171,0.015365151,288.5629593,52.50359438,18.39416062,53.99407348,0
7.348723065,456.4914926,2.184411973,328.3273451,30.51853861,0.824127096,0,76.75820588,134.400513,6.410632345,12.16519645,0
8.031096918,159.8621531,4.847631282,4.038745837,68.27666092,0,1.122867278,268.0814587,0,8.395149795,0,0
,291.2799146,5.642134389,206.7030087,0,0.469241324,0,169.9929728,35.77039667,7.208854589,29.00243266,0
8.78422893,804.8386852,1.360166029,243.5478776,41.47026856,0,0.270538434,42.71562495,30.91708945,2.621345854,23.06284789,1
9.205382067,,9.71184479,340.8923974,15.48058221,0.424608048,0.061539952,0,114.7002628,7.040018524,0,0
6.457828862,347.8927185,0,479.2956916,14.82643414,1.287319018,0.168177292,2.690901499,22.66148106,0,14.41028317,0
7.261255753,312.1796267,0,316.5086567,41.91176618,1.968703137,0.189248486,83.72829953,25.26164084,0,0,0
7.31907643,,,390.0454743,0,0.961594353,1.015918602,26.74669426,50.71884864,13.41017535,0,0
7.081640445,494.1868055,0,456.5055949,13.51353257,1.016148289,0,,74.76386787,3.691998273,16.38368893,0
7.076799697,90.98790209,10.4468801,,12.4142868,0.303225379,1.978544944,195.2458761,94.97223448,5.129662267,12.40979122,0
7.522287628,73.03342772,0.44198627,217.8303149,6.372019585,0.596692705,0,27.28902196,0,4.849542011,31.81222891,1
6.91036209,392.4956553,0,,0,0.88342409,1.710291464,0.179082702,34.10514409,4.061449331,42.83573473,1
7.904718302,518.8545197,0,133.7167737,48.68565899,1.385098294,0.825632486,55.75334275,38.33980156,0,0,1
6.276606663,,0,372.7305797,22.3687579,0.684273666,3.645545597,30.08588418,14.45039841,0.179656569,9.725622601,0
7.827977369,775.3955266,0,135.8031271,0,1.016106189,1.086747201,66.66318438,38.22614515,0,13.54596022,0
8.631799227,863.861254,0.186463144,289.7117018,31.02243848,0.528166375,0.378243508,27.57551687,21.05340753,54.04728417,0,0
7.363905369,438.8346257,1.879630414,102.3148968,18.02450098,0.810133223,1.081247704,0,15.66145506,0,0,1
6.845405065,213.0635542,1.594746116,434.4736217,13.72030908,1.091473975,0,213.1120732,0,20.31780512,5.645430775,0
6.9774103,735.8838631,3.172424295,108.5380729,27.95553416,0.656291217,0,113.5709411,,28.67830908,29.46791584,0
6.730932415,320.9470366,0,558.6473837,31.86464822,1.097098715,1.293954523,102.5524203,,0,,0
6.359947131,210.5926429,0,138.6975562,29.1330721,0.686026607,1.626178529,148.2377443,60.43683951,0,10.50114336,0
7.0301474,715.8604658,1.794346302,152.0459428,42.63804764,0.434702836,0.994143691,21.90610773,91.61361047,5.859986209,0,0
7.85933942,,4.619583242,,30.89139165,1.467062572,0.826396983,0,12.37679261,10.43034201,41.00551938,0
7.420861494,160.2068506,0.042323189,125.5197762,0,0.128806273,0.594880554,0,27.13596633,0,,0
7.170390484,504.4598091,0.0361338,26.62497069,11.79539124,0.146232499,0,13.61607086,15.04212562,3.806342092,4.695041614,1
8.088366478,312.3672513,0,434.1772904,45.4680743,1.443973226,0,25.25449027,0,5.456305692,,0
6.814944808,957.0459842,0,174.5349646,13.91533407,0.317327053,0.412920041,0,27.72845638,6.034383376,11.4161821,0
7.175772924,0,4.789019497,505.1246313,24.49278098,0.503345889,0,121.4253292,41.03154708,0,4.901780508,0
8.044128273,,2.334703841,0,20.36990792,0.701682721,0.67594712,0,0,11.7398719,0,1
8.087641865,0,0.966332146,211.0208947,28.59005735,0.657875648,0,64.60182249,5.159770078,10.5106724,0,1
7.248373811,602.1109715,0,245.2294249,29.7303511,0.711552745,0.789607633,89.99516047,4.045983083,0,6.141866727,0
8.168078938,291.0545496,3.65219508,58.05888458,51.42428883,0.27446947,0.820814052,138.9399206,42.73184972,28.11477535,54.41798356,0
9.271906759,638.752941,2.654714397,,24.38273271,0.849054368,1.242249315,88.82554277,20.45977164,,33.99736161,0
6.195625777,,0,262.4062391,42.98114916,0.648653474,0.983683284,108.0209919,0,0,0,0
7.938061995,811.910144,6.574293544,195.7323356,0,0.230783613,0.842462819,58.60645254,29.37686614,19.9996235,46.89660268,0
5.928975428,709.4876987,6.14336765,239.5895363,46.21630827,2.169633447,0,151.244041,0,18.95938306,38.35991533,0
8.485388848,693.4023676,0.615060779,214.8111313,0,1.609879964,1.673946653,0,0,2.708248508,56.56581036,0
,,2.68682867,310.2806529,8.595709631,1.111501365,0.970147761,0,0,10.08441154,28.32813245,0
6.795659767,0,3.657674542,507.7259391,18.79165215,1.294867092,0.758486981,56.53209973,0,13.8215865,20.51584223,0
5.514020729,1303.862885,0.432069343,376.6059877,19.72178814,0.76700471,,35.14175017,0.784161254,11.14172438,0,0
7.990542093,706.5094977,1.07228853,300.4058432,,0,0.403422539,0,0.896054398,14.12514952,47.93816548,1
7.743712199,456.9274707,0,392.4748282,39.25581387,1.209001776,1.97064869,,52.58301755,8.628802393,87.97280982,0
8.599451299,314.8268666,0,337.4182018,,0,0,0,50.8174636,0.17321407,0,0
9.160699609,318.0050032,0,251.2098969,49.67768305,,0.345400487,0,6.984457224,1.435063282,27.91384269,1
8.615203759,0,1.469426362,392.1914445,0,0.076971108,0.077500378,0,0,0,5.900423403,0
8.839180107,928.9788878,0.254759744,218.3176045,10.8349723,0.115568768,,0,28.09620417,10.82314224,0,1
6.812936015,63.2789856,6.180537701,390.8914899,17.90038682,2.149397139,1.313921214,,126.0100162,,70.38577803,0
8.548043096,645.1774889,0,106.2807202,17.79264769,0.510247034,0.015897594,48.36446017,19.86302596,11.79337143,0,0
7.265155303,462.9592632,4.049368852,0,5.26128135,1.306833356,0.441189311,145.9698109,30.32088754,13.17130733,155.740835,0
7.584212324,44.89838201,3.723561848,512.0143547,0,1.151129023,0.539060636,1.807921716,0,2.975029334,37.89263489,0
6.704402678,0,4.250429595,437.9868973,30.36455669,0,1.086228188,80.51723197,26.04597452,8.779860958,0,0
7.299096128,817.5527919,0,0,15.73039257,0.420539506,1.357018829,0,51.52880182,6.610815662,35.91723101,0
7.536550528,456.5091932,0.606652843,409.0102495,15.19837073,0.133515886,0.031401252,47.14537999,0,9.607006098,95.14071233,0
4.274020008,345.9228469,2.804415489,202.0469554,10.92589657,0.515908678,1.102319454,0,6.744897849,1.042621718,11.50093533,0
6.708106782,0,5.652214137,169.6591174,47.55508433,1.316244332,0,0,0,0,17.89430998,0
9.390689555,699.8027778,0,128.3778877,23.66879066,1.511747461,0.191607466,116.3680164,0,9.635714181,0,1
7.415795584,0,,602.6123599,31.43452144,0.495289034,0.30695046,175.4730279,29.20067305,31.79488712,21.91574149,0
7.76973324,511.3694468,4.467693294,306.9248918,53.98951597,2.448972556,0.051293426,32.2789073,0,7.038806709,0,0
5.793984478,,4.573584047,297.5407453,24.54435966,1.85786352,0.226800785,114.814263,0,12.29070774,0,0
7.361382015,627.1198538,1.203606644,,17.36669987,0,0,4.147412106,,3.618936529,0,1
7.437245222,938.984441,0,105.9084795,0,0.649669699,0,,0,0,0.604070179,0
7.481357969,0,3.221461403,0,,0.163374947,0.435075458,0,21.90616803,6.907247352,0,1
7.49887881,687.4548238,5.578318986,362.415911,10.52936397,1.120399601,1.119734228,38.82671546,29.0763226,16.6835946,22.30634467,0
8.180539254,356.4743554,0,62.96513247,47.73107538,0.471143257,0.56778998,0,0,20.60277437,0,1
8.434685818,0,2.389628423,595.6960894,37.08722062,0.925296804,2.476566829,204.1064555,23.68502157,3.574854617,34.23975801,0
8.144663148,409.8046225,0,152.5709438,4.739145284,0.005583792,1.127035431,0,31.5390895,0.709263962,0,1
7.146187731,266.370352,1.905489243,458.5997266,,0.977084246,0.63252701,0,58.97434721,12.44824117,43.06922472,0
6.422785836,577.4753095,0,555.332133,19.08698666,1.054226923,1.761328295,0,0,10.79614413,28.79614137,0
8.253800425,271.6434676,11.13886784,421.8036833,3.659522053,0,0,256.038343,59.08926128,17.34956978,24.71202437,0
7.056495044,743.0130622,0.39352171,47.28977682,0,0,0.252482285,,2.331302944,0.303231116,22.19025964,1
4.699872752,971.9629812,,533.8046401,17.91479571,1.272685552,1.363129845,0,37.35389801,29.56365459,,0
9.43299652,227.2578531,1.286356758,329.4585186,0,0.743670846,1.293858346,48.47875559,0,,61.82230835,0
6.289755102,541.7527949,2.760372449,417.3134361,0,0.603330847,0.739488021,0,28.60055295,9.877555871,0,0
6.270322464,1276.338193,0.296320596,,13.93852727,1.87258506,0.446850541,0,4.214505378,7.428614442,33.40923495,0
7.653069292,449.0464889,0,121.1302663,27.69560418,1.074358793,0,14.68247843,0,14.33126367,0.822619879,1
7.468981821,304.6495962,0,164.5397329,36.55354389,0,0.615452747,0,,7.451840988,17.66465158,1
7.533185774,168.4884774,2.323197125,412.4486819,12.16634909,0.908976849,0,105.3069742,37.38304192,0,51.88228374,0
5.336282308,0,3.408182211,308.6469333,85.56728332,0.522508883,0.984607567,195.2073021,0,,8.93629227,0
7.701809022,303.9405597,0.505391065,506.4832173,30.80954944,1.009858602,0.696808562,315.8885133,145.3091654,1.022237467,0,0
6.904744596,113.9976893,0,497.8279081,84.6533511,0.870231941,0.160818555,271.0778224,0,9.27464423,33.83544638,0
6.703009272,0,0,523.9099588,8.663015931,1.347591659,1.044493993,0,0,0,30.19532763,0
8.517471656,511.3265425,6.83657473,0,13.2067384,0.482101328,0,135.7082894,32.08664641,14.38926103,33.57924601,0
5.043423407,298.4317468,0,404.7842756,0,0.134261299,0.690751405,31.52220292,73.81490218,5.276591028,25.84808286,0
4.741926171,1036.487589,2.071870091,258.2178783,15.57977006,0.190853123,0.764529549,24.44046496,110.2254377,5.988710253,124.5667902,0
7.385390213,,2.568366523,440.0391742,35.23025959,1.191098468,0,1.175354204,80.28229627,12.22977174,0,0
8.272273321,0,,156.4295259,6.739890981,1.540155146,0.021485397,54.61889467,48.21770956,0,17.93337511,1
6.729046037,0,0,278.2295791,8.383544505,1.236198901,0.049641893,50.57687137,14.12098101,0,0,0
5.723275561,548.7558967,0.046009944,626.2957089,1.519891937,0,0.198361529,24.81623686,61.02625129,14.83289184,14.03166322,0
,1020.083682,3.065884734,52.46222254,0,0.302615241,,33.2539364,33.62635736,0,0,0
8.251261799,675.0847504,2.45607614,348.4758866,,1.168311878,1.908916279,4.738266766,13.1775038,23.69984685,43.21283658,0
6.778178885,101.5521848,,215.8052926,31.82826526,,0.276432018,,23.42273213,4.938969312,0,0
5.940107376,1152.457195,1.433754312,290.1307683,0,,0,61.3952307,32.06282489,6.559453021,31.94325471,0
7.481275569,618.8306273,4.834902667,59.98229977,6.727043161,0.748843211,0.725586837,82.46301799,0,2.158763805,0,1
7.952284151,114.2841142,0,333.8429554,21.49463203,0.600085336,,113.4660477,14.37794455,12.05896203,11.06219348,0
7.665992894,586.0640891,0.899574711,441.7674333,30.93371338,1.644516854,,0,0,0.392213093,0,0
7.483386842,0,0.979503998,190.8750146,12.80864631,1.422702075,2.666062263,174.0942312,27.76079446,16.94204365,0,0
6.245821292,0,0,734.215389,33.07255496,0.290984644,0.551510164,12.47094061,36.29303541,4.433205362,27.36066161,0
8.122228625,0,0,213.2581481,24.28681607,1.182035255,0.903496023,54.58342597,0,19.84545006,0,0
7.959481881,954.2381694,3.890335543,450.0238907,0,1.374591196,,0,0,0,55.16856838,0
8.013543967,473.5909245,0.117154947,163.8911018,41.85740091,0.944447759,0.310134287,158.8483744,0,,0,0
7.453282226,462.4644865,5.207731437,294.7712524,0,0,0,184.9764963,6.893226307,0,28.75679064,0
8.1972986,577.6985958,1.438399434,452.3751354,29.95437074,0,0.036717326,85.94465513,94.29982384,3.17053477,3.557004721,0
6.865448995,65.6397443,0,340.3309024,0,0.80536095,0,174.3258646,98.13250817,1.327163695,33.45418325,0
5.747754927,365.8845629,0,336.5799644,46.87908131,0.237950171,0,,0,0,41.50494517,0
6.444657614,0,2.205517053,220.6414836,23.65682288,1.176544895,0,0,0,8.711264437,2.699177766,0
6.781833466,702.4873721,0.67571531,104.6896553,32.91252132,0.209951645,0,21.06598177,50.96703772,0,29.91863008,1
6.525567658,340.8645445,0.458655662,,7.214948584,0.233650503,0,114.7180676,0,,17.06350307,0
5.534517645,480.5536028,8.909795625,188.322316,8.452307826,0.551184569,0,,0,16.03279533,13.1504332,0
6.290853997,216.8994401,4.224084461,192.0442662,0,0.995264594,1.923525974,104.0783327,31.16223508,2.933008617,21.41301111,0
6.248107812,293.3675579,0.157850912,338.0854176,0,0.292545558,0.161795119,216.1988121,19.1251274,11.6898168,18.31488402,0
7.586486279,433.5645782,1.592467296,109.9172971,21.71875778,,0,0,35.38366228,0,12.68101056,1
6.741430075,195.67278,0,200.2687882,18.54702349,,0,0,21.8631986,13.92193884,0,1
8.441522124,585.7123795,0.322017907,477.1812001,16.14794615,0.928286151,,156.2034045,,9.781166222,51.75927522,0
5.413221499,,,,0,1.188516454,1.922870847,113.9518175,0,,28.79514196,0
6.360804892,252.5374595,0.237367333,579.1158582,20.71197972,0.984330901,0,137.4119736,20.17266375,0,,0
6.241252343,320.2952555,4.300317371,133.7774815,18.01590031,0.429694105,0.579768202,0,0,0,2.389426003,0
6.79926614,589.2413055,1.147137153,608.6370221,14.77515443,1.089571536,0.488794406,0,64.77298944,,21.5160228,0
7.214601768,91.190286,4.480386994,0,20.04606106,0.140012926,1.190094106,155.9730729,64.24261131,,0,0
8.060810759,239.1866253,7.505495911,358.0848861,20.41438787,1.712342854,0.453232803,46.65848444,6.238747827,0,21.87331541,0
